"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"The order [[includes]] a log handling line , peeling [[line]] and drying [[line]] for the production of parquet [[base]] layer [[veneer]] for Plyfa 's Hassela [[mill]] , [[central]] Sweden .","The order [[admit]] a log handling line , peeling [[argumentation]] and drying [[wrinkle]] for the production of parquet [[al-Qaida]] layer [[facing]] for Plyfa 's Hassela [[factory]] , [[key]] Sweden .",0.07345885038375854,0.9923520088195801,2,1,2,373,"Successful"
"The order is a follow-on to an 11 mln euro ( $ 16.1 mln ) deal [[made]] in July 2007 .","The order is a follow-on to an 11 mln euro ( $ 16.1 mln ) deal [[gain]] in July 2007 .",0.21698129177093506,0.8305950164794922,2,0,2,207,"Successful"
"The order is [[included]] in Metso 's fourth quarter 2007 order backlog .","The order is [[admit]] in Metso 's fourth quarter 2007 order backlog .",0.26398593187332153,0.9027175903320312,2,1,2,97,"Successful"
"The [[order]] is [[related]] to renewing the [[network]] of the telecommunications operator .","The [[fiat]] is [[concern]] to renewing the [[meshwork]] of the telecommunications operator .",0.05903846025466919,0.5930026769638062,2,0,2,113,"Successful"
"The orders are [[part]] of a long-term development plan of Latvijas Finieris .","The orders are [[disunite]] of a long-term development plan of Latvijas Finieris .",0.050976455211639404,0.9635084867477417,2,1,2,109,"Successful"
"The orders [[consist]] in [[total]] of over 1,600 panels of lift-away weatherdeck hatch covers and they will be [[delivered]] for container vessels with capacities ranging from 2,000 to 13,300 TEUs .","The orders [[dwell]] in [[come]] of over 1,600 panels of lift-away weatherdeck hatch covers and they will be [[redeem]] for container vessels with capacities ranging from 2,000 to 13,300 TEUs .",0.05222827196121216,0.7439646124839783,2,0,2,212,"Successful"
"The other deal is for [[process]] cranes to the Russian steel mill PNTZ in Pervorouralsky through an order placed by Turkish construction company Gama Endustri Tesisleri Imalat ve Montaj AS .","The other deal is for [[march]] cranes to the Russian steel mill PNTZ in Pervorouralsky through an order placed by Turkish construction company Gama Endustri Tesisleri Imalat ve Montaj AS .",0.2256823182106018,0.5150266885757446,2,0,2,187,"Successful"
"The other two [[sellers]] were the [[Finnish]] National [[Fund]] for R&D ( Sitra ) and Oras Invest Oy , which [[also]] sold half of their shareholdings , leaving them with 3.8 pct and 3.2 [[pct]] of the [[company]] [[respectively]] .","The other two [[trafficker]] were the [[Suomi]] National [[store]] for R&D ( Sitra ) and Oras Invest Oy , which [[too]] sold half of their shareholdings , leaving them with 3.8 pct and 3.2 [[percent]] of the [[caller]] [[severally]] .",0.05287450551986694,0.53178870677948,2,1,2,178,"Successful"
"The outsourcing agreement , which covers equipment and depots in Turku and Tampere , will [[run]] for five years , Cramo said on Thursday .","The outsourcing agreement , which covers equipment and depots in Turku and Tampere , will [[prevail]] for five years , Cramo said on Thursday .",0.2114235758781433,0.9586063623428345,2,0,2,202,"Successful"
"The owners who have participated in the [[business]] operations of the company will continue in Poyry 's [[employment]] after the transaction .","The owners who have participated in the [[concern]] operations of the company will continue in Poyry 's [[utilization]] after the transaction .",0.04236215353012085,0.7315070033073425,2,0,2,71,"Successful"
"The parties have therefore [[agreed]] to leave Avena out of the deal .","The parties have therefore [[jibe]] to leave Avena out of the deal .",0.13439148664474487,0.9811431765556335,2,1,2,106,"Successful"
"The passenger tunnel is expected to be put into [[operation]] in 2009 .","The passenger tunnel is expected to be put into [[surgery]] in 2009 .",0.16446632146835327,0.8608461022377014,2,1,2,44,"Successful"
"The permanent magnet generators and power converters are today the [[preferred]] solution in new wind turbine designs , the company said .","The permanent magnet generators and power converters are today the [[best-loved]] solution in new wind turbine designs , the company said .",0.4609490633010864,0.8394319415092468,2,0,2,146,"Successful"
"The personnel [[reduction]] will be carried out in Anjalankoski , Hollola , Jyvaskyla , Jarvenpaa , Karhula , Turku and Valkeakoski units .","The personnel [[simplification]] will be carried out in Anjalankoski , Hollola , Jyvaskyla , Jarvenpaa , Karhula , Turku and Valkeakoski units .",0.022713065147399902,0.967921257019043,1,2,1,53,"Successful"
"The personnel s expertise and high level of technology play a major role in Exel Composites [[operations]] .","The personnel s expertise and high level of technology play a major role in Exel Composites [[performance]] .",0.29848170280456543,0.5201783180236816,2,0,2,103,"Successful"
"The plant is expected to [[enter]] commercial [[operation]] by mid-2009 .","The plant is expected to [[accede]] commercial [[performance]] by mid-2009 .",0.08597588539123535,0.9764696359634399,2,0,2,64,"Successful"
"The plant is expected to [[start]] production in the first half of 2007 .","The plant is expected to [[offset]] production in the first half of 2007 .",0.0650554895401001,0.9542596340179443,2,1,2,97,"Successful"
"The plant will [[collect]] [[raw]] material from the Baltic Sea region .","The plant will [[garner]] [[new]] material from the Baltic Sea region .",0.0713350772857666,0.8697752952575684,2,0,2,77,"Successful"
"The plant will [[go]] on stream in November 2008 and its estimated daily production will be 120,000 litres of bioethanol .","The plant will [[perish]] on stream in November 2008 and its estimated daily production will be 120,000 litres of bioethanol .",0.05193734169006348,0.9297632575035095,2,1,2,149,"Successful"
"The platen [[edges]] in [[contact]] with the [[band]] are [[provided]] with a [[seal]] having a [[protrusion]] [[directed]] towards the middle area of the platen , and [[means]] are [[provided]] to [[exert]] and maintain a [[pressure]] in the volume defined by the platen , the [[band]] and the [[seal]] . ''","The platen [[march]] in [[striking]] with the [[striation]] are [[supply]] with a [[cachet]] having a [[bulge]] [[manoeuvre]] towards the middle area of the platen , and [[signify]] are [[offer]] to [[maintain]] and maintain a [[imperativeness]] in the volume defined by the platen , the [[banding]] and the [[varnish]] . ''",0.02704089879989624,0.6263744235038757,2,0,2,328,"Successful"
"The platform would continue to be the [[development]] [[framework]] for Symbian and MeeGo .","The platform would continue to be the [[growing]] [[model]] for Symbian and MeeGo .",0.0950741171836853,0.6780872344970703,2,0,2,40,"Successful"
"The [[Point]] [[Village]] , [[designed]] by Scott Tallon [[Walker]] , will [[include]] a [[shopping]] [[center]] , [[office]] [[premises]] , a hotel and a cinema .","The [[repoint]] [[settlement]] , [[contrive]] by Scott Tallon [[pedestrian]] , will [[admit]] a [[patronize]] [[centerfield]] , [[spot]] [[premise]] , a hotel and a cinema .",0.0737687349319458,0.348379909992218,2,2,2,245,"Failed"
"The port [[facilities]] ' throughput is 250,000 TEUs and [[7]].[[5]] mln [[tons]] of [[general]] [[cargo]] .","The port [[quickness]] ' throughput is 250,000 TEUs and [[septenary]].[[quint]] mln [[loads]] of [[world-wide]] [[shipment]] .",0.024600088596343994,0.20193558931350708,2,2,2,128,"Failed"
"The [[power]] [[generated]] [[annually]] by Loviisa [[covers]] about [[10]] % of [[Finland]] 's electricity [[consumption]] .","The [[ability]] [[yield]] [[yearly]] by Loviisa [[overcompensate]] about [[decade]] % of [[Suomi]] 's electricity [[phthisis]] .",0.022717058658599854,0.35287123918533325,2,2,2,163,"Failed"
"The power supplies , DC power systems and inverters designed and manufactured by Efore , and systems incorporating them are [[used]] in many different applications .","The power supplies , DC power systems and inverters designed and manufactured by Efore , and systems incorporating them are [[victimized]] in many different applications .",0.01873636245727539,0.9773615598678589,2,1,2,115,"Successful"
"The [[presentation]] [[material]] can be [[viewed]] on the [[company]] 's website in English after the conference .","The [[demonstration]] [[substantial]] can be [[see]] on the [[troupe]] 's website in English after the conference .",0.02721548080444336,0.05307626724243164,2,2,2,69,"Failed"
"The previous [[offer]] was [[3]].4 % of [[voting]] rights and [[12]].3 % of [[capital]] .","The previous [[whirl]] was [[three]].4 % of [[vote]] rights and [[XII]].3 % of [[Washington]] .",0.02935391664505005,0.8345832824707031,2,1,2,145,"Successful"
"The price of GMO soy is 5 % -[[7]] % lower than that of non-GMO .","The price of GMO soy is 5 % -[[septenary]] % lower than that of non-GMO .",0.4995017647743225,0.7400448322296143,2,1,2,72,"Successful"
"The prices of stainless steel also rose in Europe .","The prices of stainless steel also rose in Europe .",0.9683007597923279,0.9683007597923279,0,0,2,1,"Skipped"
"The [[Process]] [[Products]] orders are for the installation of separation-filtration equipment at three natural gas pipeline projects in China , South [[America]] , and Saudi Arabia .","The [[procedure]] [[merchandise]] orders are for the installation of separation-filtration equipment at three natural gas pipeline projects in China , South [[USA]] , and Saudi Arabia .",0.05794084072113037,0.5204818248748779,2,0,2,208,"Successful"
"The [[product]] advisory does not [[apply]] to any other Nokia-branded [[battery]] , the [[company]] [[said]] .","The [[merchandise]] advisory does not [[enforce]] to any other Nokia-branded [[shelling]] , the [[party]] [[allege]] .",0.019636809825897217,0.7397677302360535,2,1,2,93,"Successful"
"The project also [[implies]] an underground parking lot for 56 vehicles .","The project also [[incriminate]] an underground parking lot for 56 vehicles .",0.11583119630813599,0.917419970035553,2,1,2,106,"Successful"
"The [[properties]] were purchased from Swedish private equity [[real]] [[estate]] [[firm]] Niam and Goldman Sachs ' Whitehall Street Real [[Estate]] Funds .","The [[place]] were purchased from Swedish private equity [[very]] [[acres]] [[unwaveringly]] Niam and Goldman Sachs ' Whitehall Street Real [[land]] Funds .",0.028754353523254395,0.5292320847511292,2,0,2,141,"Successful"
"The proposal that the Board of Directors will make at the Annual General Meeting is attached as a whole to this [[release]] .","The proposal that the Board of Directors will make at the Annual General Meeting is attached as a whole to this [[sacking]] .",0.02016526460647583,0.5363410115242004,2,1,2,212,"Successful"
"The proposed consolidation activities will [[impact]] approximately 30 positions .","The proposed consolidation activities will [[shock]] approximately 30 positions .",0.06404846906661987,0.9752250909805298,2,1,2,67,"Successful"
"The [[purchase]] [[price]] was not [[disclosed]] .","The [[leverage]] [[toll]] was not [[break]] .",0.0198516845703125,0.2275668978691101,2,2,2,33,"Failed"
"The [[reduction]] notice applied to 17 people .","The [[simplification]] notice applied to 17 people .",0.028614401817321777,0.9353325366973877,1,2,1,51,"Successful"
"The [[reductions]] will be [[concluded]] by [[autumn]] 2010 .","The [[reduction]] will be [[terminated]] by [[fall]] 2010 .",0.05922442674636841,0.712087869644165,2,1,2,36,"Successful"
"The reductions will be implemented [[immediately]] , [[beginning]] in October 2009 .","The reductions will be implemented [[forthwith]] , [[origin]] in October 2009 .",0.14784955978393555,0.47153353691101074,2,2,2,70,"Failed"
"The [[reductions]] will be implemented mainly in the [[course]] of the [[first]] half of 2009 .","The [[decrease]] will be implemented mainly in the [[form]] of the [[world-class]] half of 2009 .",0.08883035182952881,0.6848544478416443,2,0,2,87,"Successful"
